Date,Close,CryptoID,Ticker
2017-11-09,326.00799560546875,2017-11-09DASH,DASH
2017-11-10,329.5710144042969,2017-11-10DASH,DASH
2017-11-11,346.0559997558594,2017-11-11DASH,DASH
2017-11-12,536.1160278320312,2017-11-12DASH,DASH
2017-11-13,427.37298583984375,2017-11-13DASH,DASH
2017-11-14,427.5409851074219,2017-11-14DASH,DASH
2017-11-15,424.4129943847656,2017-11-15DASH,DASH
2017-11-16,418.1820068359375,2017-11-16DASH,DASH
2017-11-17,424.9830017089844,2017-11-17DASH,DASH
2017-11-18,454.74200439453125,2017-11-18DASH,DASH
2017-11-19,442.3110046386719,2017-11-19DASH,DASH
2017-11-20,486.5350036621094,2017-11-20DASH,DASH
2017-11-21,494.2130126953125,2017-11-21DASH,DASH
2017-11-22,578.8460083007812,2017-11-22DASH,DASH
2017-11-23,566.6790161132812,2017-11-23DASH,DASH
2017-11-24,566.635009765625,2017-11-24DASH,DASH
2017-11-25,643.572021484375,2017-11-25DASH,DASH
2017-11-26,621.6229858398438,2017-11-26DASH,DASH
2017-11-27,632.2960205078125,2017-11-27DASH,DASH
2017-11-28,626.4210205078125,2017-11-28DASH,DASH
2017-11-29,677.39501953125,2017-11-29DASH,DASH
2017-11-30,786.9290161132812,2017-11-30DASH,DASH
2017-12-01,797.531005859375,2017-12-01DASH,DASH
2017-12-02,778.4340209960938,2017-12-02DASH,DASH
2017-12-03,768.8759765625,2017-12-03DASH,DASH
2017-12-04,774.0130004882812,2017-12-04DASH,DASH
2017-12-05,756.3590087890625,2017-12-05DASH,DASH
2017-12-06,700.072998046875,2017-12-06DASH,DASH
2017-12-07,697.9010009765625,2017-12-07DASH,DASH
2017-12-08,726.6680297851562,2017-12-08DASH,DASH
2017-12-09,723.6119995117188,2017-12-09DASH,DASH
2017-12-10,688.666015625,2017-12-10DASH,DASH
2017-12-11,765.39697265625,2017-12-11DASH,DASH
2017-12-12,932.0349731445312,2017-12-12DASH,DASH
2017-12-13,886.885009765625,2017-12-13DASH,DASH
2017-12-14,941.10498046875,2017-12-14DASH,DASH
2017-12-15,900.5180053710938,2017-12-15DASH,DASH
2017-12-16,1001.510009765625,2017-12-16DASH,DASH
2017-12-17,1105.9200439453125,2017-12-17DASH,DASH
2017-12-18,1167.1199951171875,2017-12-18DASH,DASH
2017-12-19,1186.6300048828125,2017-12-19DASH,DASH
2017-12-20,1550.8499755859375,2017-12-20DASH,DASH
2017-12-21,1434.8199462890625,2017-12-21DASH,DASH
2017-12-22,1179.010009765625,2017-12-22DASH,DASH
2017-12-23,1275.5,2017-12-23DASH,DASH
2017-12-24,1184.68994140625,2017-12-24DASH,DASH
2017-12-25,1175.8900146484375,2017-12-25DASH,DASH
2017-12-26,1222.8299560546875,2017-12-26DASH,DASH
2017-12-27,1189.8900146484375,2017-12-27DASH,DASH
2017-12-28,1160.5699462890625,2017-12-28DASH,DASH
2017-12-29,1147.949951171875,2017-12-29DASH,DASH
2017-12-30,1011.469970703125,2017-12-30DASH,DASH
2017-12-31,1051.6800537109375,2017-12-31DASH,DASH
2018-01-01,1053.97998046875,2018-01-01DASH,DASH
2018-01-02,1217.719970703125,2018-01-02DASH,DASH
2018-01-03,1170.739990234375,2018-01-03DASH,DASH
2018-01-04,1229.7900390625,2018-01-04DASH,DASH
2018-01-05,1152.4100341796875,2018-01-05DASH,DASH
2018-01-06,1265.030029296875,2018-01-06DASH,DASH
2018-01-07,1285.4300537109375,2018-01-07DASH,DASH
2018-01-08,1087.75,2018-01-08DASH,DASH
2018-01-09,1111.8599853515625,2018-01-09DASH,DASH
2018-01-10,1106.3599853515625,2018-01-10DASH,DASH
2018-01-11,1007.8800048828125,2018-01-11DASH,DASH
2018-01-12,1054.8699951171875,2018-01-12DASH,DASH
2018-01-13,1100.260009765625,2018-01-13DASH,DASH
2018-01-14,1014.0700073242188,2018-01-14DASH,DASH
2018-01-15,939.1900024414062,2018-01-15DASH,DASH
2018-01-16,759.614990234375,2018-01-16DASH,DASH
2018-01-17,793.5679931640625,2018-01-17DASH,DASH
2018-01-18,835.489013671875,2018-01-18DASH,DASH
2018-01-19,846.1649780273438,2018-01-19DASH,DASH
2018-01-20,926.1209716796875,2018-01-20DASH,DASH
2018-01-21,818.2739868164062,2018-01-21DASH,DASH
2018-01-22,763.198974609375,2018-01-22DASH,DASH
2018-01-23,757.3410034179688,2018-01-23DASH,DASH
2018-01-24,775.1099853515625,2018-01-24DASH,DASH
2018-01-25,795.655029296875,2018-01-25DASH,DASH
2018-01-26,782.4110107421875,2018-01-26DASH,DASH
2018-01-27,773.8419799804688,2018-01-27DASH,DASH
2018-01-28,812.2420043945312,2018-01-28DASH,DASH
2018-01-29,767.6859741210938,2018-01-29DASH,DASH
2018-01-30,676.9099731445312,2018-01-30DASH,DASH
2018-01-31,697.458984375,2018-01-31DASH,DASH
2018-02-01,617.041015625,2018-02-01DASH,DASH
2018-02-02,586.8800048828125,2018-02-02DASH,DASH
2018-02-03,637.3720092773438,2018-02-03DASH,DASH
2018-02-04,549.9639892578125,2018-02-04DASH,DASH
2018-02-05,451.4280090332031,2018-02-05DASH,DASH
2018-02-06,528.5009765625,2018-02-06DASH,DASH
2018-02-07,521.9879760742188,2018-02-07DASH,DASH
2018-02-08,605.0050048828125,2018-02-08DASH,DASH
2018-02-09,637.8179931640625,2018-02-09DASH,DASH
2018-02-10,634.0960083007812,2018-02-10DASH,DASH
2018-02-11,580.0170288085938,2018-02-11DASH,DASH
2018-02-12,620.56201171875,2018-02-12DASH,DASH
2018-02-13,595.4739990234375,2018-02-13DASH,DASH
2018-02-14,678.9760131835938,2018-02-14DASH,DASH
2018-02-15,703.8560180664062,2018-02-15DASH,DASH
2018-02-16,698.8610229492188,2018-02-16DASH,DASH
2018-02-17,742.1619873046875,2018-02-17DASH,DASH
2018-02-18,689.2830200195312,2018-02-18DASH,DASH
2018-02-19,728.7340087890625,2018-02-19DASH,DASH
2018-02-20,685.0419921875,2018-02-20DASH,DASH
2018-02-21,670.385009765625,2018-02-21DASH,DASH
2018-02-22,632.9630126953125,2018-02-22DASH,DASH
2018-02-23,631.6599731445312,2018-02-23DASH,DASH
2018-02-24,595.010009765625,2018-02-24DASH,DASH
2018-02-25,591.68798828125,2018-02-25DASH,DASH
2018-02-26,621.2689819335938,2018-02-26DASH,DASH
2018-02-27,615.8460083007812,2018-02-27DASH,DASH
2018-02-28,584.2869873046875,2018-02-28DASH,DASH
