Date,Close,High,Low,Open
2017-12-19,0.00012399999832268804,0.0003380000125616789,4.099999932805076e-05,0.00031900001340545714
2017-12-20,0.00013099999341648072,0.0008169999928213656,3.400000059627928e-05,0.00010599999950500205
2017-12-21,0.00011000000085914508,0.00015100000018719584,7.999999797903001e-05,0.0001320000010309741
2017-12-22,0.00016399999731220305,0.0007060000207275152,9.899999713525176e-05,0.00012599999899975955
2017-12-23,0.00021699999342672527,0.0004659999976865947,7.899999764049426e-05,0.00016500000492669642
2017-12-24,0.00023600000713486224,0.0003539999888744205,0.00016900000628083944,0.00021899999410379678
2017-12-25,0.00039000000106170774,0.0005430000019259751,0.00019799999427050352,0.00023799999326001853
2017-12-26,0.00044800000614486635,0.00048499999684281647,0.00032500000088475645,0.00039000000106170774
2017-12-27,0.00043700000969693065,0.0007329999934881926,0.0003819999983534217,0.0004450000124052167
2017-12-28,0.00039599998854100704,0.00043799998820759356,0.0003819999983534217,0.0004360000020824373
2017-12-29,0.0003389999910723418,0.00036800000816583633,0.00024500000290572643,0.00036199999158270657
2017-12-30,0.0007360000163316727,0.0008549999911338091,0.0003000000142492354,0.00035099999513477087
2017-12-31,0.001978999935090542,0.0027550000231713057,0.0005590000073425472,0.0007820000173524022
2018-01-01,0.0020069999154657125,0.0020759999752044678,0.0011859999503940344,0.0019749999046325684
2018-01-02,0.002893999917432666,0.002893999917432666,0.0019030000548809767,0.0019940000493079424
2018-01-03,0.005177999846637249,0.006388000212609768,0.0028979999478906393,0.002950000111013651
2018-01-04,0.005007000174373388,0.01065099984407425,0.004985000006854534,0.00520200002938509
2018-01-05,0.0078940000385046,0.007960000075399876,0.004964000079780817,0.005016999784857035
2018-01-06,0.008283999748528004,0.008306999690830708,0.007825000211596489,0.007899999618530273
2018-01-07,0.0077680000104010105,0.00827800016850233,0.007650999817997217,0.00827800016850233
2018-01-15,0.005801999941468239,0.0063310000114142895,0.005034000147134066,0.005603000055998564
2018-01-16,0.004509999882429838,0.006552999839186668,0.0038950000889599323,0.005810000002384186
2018-01-17,0.0037060000468045473,0.004623000044375658,0.0028359999414533377,0.004488000180572271
2018-01-18,0.004755999892950058,0.004900000058114529,0.00355300004594028,0.0037219999358057976
2018-01-19,0.004455000162124634,0.00483699981123209,0.0038999998942017555,0.004149000160396099
2018-01-20,0.0051369997672736645,0.005336000118404627,0.00434499979019165,0.004573000129312277
2018-01-21,0.004381000064313412,0.0052089998498559,0.004189999774098396,0.005148999858647585
2018-01-22,0.004058999940752983,0.004724999889731407,0.0034169999416917562,0.0043669999577105045
2018-01-23,0.004251999780535698,0.0044999998062849045,0.0037869999650865793,0.004007999785244465
2018-01-24,0.004323999863117933,0.004561000037938356,0.003957999870181084,0.004282000008970499
2018-01-25,0.004333000164479017,0.004619999788701534,0.004176000133156776,0.00445799995213747
2018-01-26,0.004226999823004007,0.004528000019490719,0.00380500010214746,0.0043219998478889465
2018-01-27,0.004362000152468681,0.004486999940127134,0.004013000056147575,0.004224000032991171
2018-01-28,0.003664999967440963,0.00459099980071187,0.003647000063210726,0.004341000225394964
2018-01-29,0.0038620000705122948,0.004253999795764685,0.0031010000966489315,0.0036800000816583633
2018-01-30,0.003625999903306365,0.003871999913826585,0.0032110000029206276,0.0038640000857412815
2018-01-31,0.0035780000034719706,0.003994999919086695,0.003254000097513199,0.0036279999185353518
2018-02-01,0.0030610000248998404,0.003788999980315566,0.0027409999165683985,0.003587000072002411
2018-02-02,0.002644000109285116,0.0030930000357329845,0.0018769999733194709,0.0030930000357329845
2018-02-03,0.0029380000196397305,0.0031270000617951155,0.0022249999456107616,0.002626999979838729
2018-02-04,0.002486000070348382,0.002945000072941184,0.0020000000949949026,0.0029410000424832106
2018-02-05,0.001585999969393015,0.0025160000659525394,0.0015439999988302588,0.002461999887600541
2018-02-06,0.002764000091701746,0.003046999918296933,0.0015160000184550881,0.001917000045068562
2018-02-07,0.0025239998940378428,0.002919000107795,0.0024170000106096268,0.0027360001113265753
2018-02-08,0.00254100002348423,0.0027020000852644444,0.0017290000105276704,0.002461999887600541
2018-02-09,0.002489000093191862,0.005942999850958586,0.002389000030234456,0.0025500000920146704
2018-02-10,0.002363000065088272,0.0027600000612437725,0.0021359999664127827,0.002520000096410513
2018-02-11,0.0019990000873804092,0.002455000067129731,0.0019529999699443579,0.002372999908402562
2018-02-12,0.0022070000413805246,0.0038389998953789473,0.0018769999733194709,0.0018769999733194709
2018-02-13,0.0018240000354126096,0.002303000073879957,0.0016799999866634607,0.002211000071838498
2018-02-14,0.00203999993391335,0.0021430000197142363,0.0016799999866634607,0.0017869999865069985
2018-02-15,0.0016139999497681856,0.0024019998963922262,0.0016139999497681856,0.002078999998047948
2018-02-16,0.001969000091776252,0.0021430000197142363,0.0016540000215172768,0.0016540000215172768
2018-02-17,0.0017659999430179596,0.0021520000882446766,0.001699000014923513,0.0019759999122470617
2018-02-18,0.0016430000541731715,0.001979999942705035,0.001322000054642558,0.0017610000213608146
2018-02-19,0.00171999994199723,0.001908999984152615,0.0013670000480487943,0.001702000037766993
2018-02-20,0.0018179999897256494,0.002005999907851219,0.0014359999913722277,0.00171999994199723
2018-02-21,0.0014459999511018395,0.0018050000071525574,0.001230000052601099,0.0018050000071525574
2018-02-22,0.0013790000230073929,0.0015719999792054296,0.0011549999471753836,0.0014380000066012144
2018-02-23,0.0015910000074654818,0.0016080000204965472,0.0012509999796748161,0.0013770000077784061
2018-02-24,0.0013139999937266111,0.001617999980226159,0.0006370000191964209,0.001588999992236495
2018-02-25,0.0013070000568404794,0.0013909999979659915,0.0008340000058524311,0.0012450000504031777
2018-02-26,0.0014260000316426158,0.0014359999913722277,0.001154000055976212,0.001285000005736947
2018-02-27,0.0013160000089555979,0.0016430000541731715,0.0011360000353306532,0.001429000054486096
2018-02-28,0.0011599999852478504,0.0014489999739453197,0.0011599999852478504,0.001230000052601099
2018-03-01,0.001158999977633357,0.0013689999468624592,0.0009970000246539712,0.0011630000080913305
2018-03-02,0.0012880000285804272,0.0013010000111535192,0.0010949999559670687,0.0011599999852478504
2018-03-03,0.0009869999485090375,0.0012880000285804272,0.0009059999720193446,0.0012880000285804272
2018-03-04,0.0010310000507161021,0.001108999946154654,0.0007980000227689743,0.0009850000496953726
2018-03-05,0.00101500004529953,0.0010379999876022339,0.0008539999835193157,0.0010310000507161021
2018-03-06,0.0009609999833628535,0.000986000057309866,0.0007360000163316727,0.0009309999877586961
2018-03-07,0.0008870000019669533,0.0009769999887794256,0.0005879999953322113,0.0009590000263415277
2018-03-08,0.0008329999982379377,0.0009110000100918114,0.0006300000241026282,0.00088900001719594
2018-03-09,0.0007619999814778566,0.0008430000161752105,0.0005639999872073531,0.0008280000183731318
2018-03-10,0.0007510000141337514,0.0007900000200606883,0.000547999981790781,0.0007600000244565308
2018-03-11,0.0007730000070296228,0.0007949999999254942,0.0005469999741762877,0.000750000006519258
2018-03-12,0.0007300000288523734,0.0008689999813213944,0.0005869999877177179,0.0007699999841861427
2018-03-13,0.000737000023946166,0.0007609999738633633,0.0005789999850094318,0.0007259999983943999
2018-03-14,0.0006559999892488122,0.0007520000217482448,0.0005460000247694552,0.0007350000087171793
2018-03-15,0.0006619999767281115,0.0006750000175088644,0.0005259999888949096,0.0006600000197067857
2018-03-16,0.0006559999892488122,0.0006849999772384763,0.0005249999812804163,0.000661000027321279
2018-03-17,0.0007050000131130219,0.0007559999939985573,0.0005460000247694552,0.0006060000159777701
2018-03-18,0.0009250000002793968,0.0009590000263415277,0.0006280000088736415,0.0007029999978840351
2018-03-19,0.0011980000417679548,0.001614999957382679,0.0009169999975711107,0.0009169999975711107
2018-03-20,0.0009960000170394778,0.0012150000547990203,0.0008679999737069011,0.0012150000547990203
2018-03-21,0.001003999961540103,0.0012580000329762697,0.000910000002477318,0.000990999978967011
2018-03-22,0.0008689999813213944,0.0010059999767690897,0.0007159999804571271,0.0009919999865815043
2018-03-23,0.0007910000276751816,0.00092299998505041,0.0006259999936446548,0.0007960000075399876
2018-03-24,0.0006120000034570694,0.0008030000026337802,0.0003969999961555004,0.0008030000026337802
2018-03-25,0.00056900002527982,0.0007070000283420086,0.0005249999812804163,0.0006040000007487833
2018-03-26,0.0005569999921135604,0.000691999972332269,0.000391999987186864,0.0005610000225715339
2018-03-27,0.0005419999943114817,0.0005699999746866524,0.0002969999914057553,0.0005559999844990671
2018-03-28,0.0004769999941345304,0.0005639999872073531,0.0004039999912492931,0.0005419999943114817
2018-03-29,0.00036100001307204366,0.00048099999548867345,0.00035099999513477087,0.0004769999941345304
2018-03-30,0.00041000000783242285,0.00042100000428035855,0.00021499999274965376,0.00036100001307204366
2018-03-31,0.0004959999932907522,0.0005649999948218465,0.0004090000002179295,0.00041000000783242285
2018-04-01,0.00042799999937415123,0.0005559999844990671,0.0004250000056345016,0.0004949999856762588
2018-04-02,0.000610999995842576,0.0006130000110715628,0.0004220000118948519,0.0004299999854993075
2018-04-03,0.0006580000044777989,0.0007280000136233866,0.0005639999872073531,0.0006099999882280827
2018-04-04,0.0006040000007487833,0.0007120000082068145,0.0004769999941345304,0.0006590000120922923
2018-04-05,0.0006220000213943422,0.0008159999852068722,0.0005469999741762877,0.0006210000137798488
2018-04-06,0.0008159999852068722,0.0010789999505504966,0.0006140000186860561,0.0006200000061653554
2018-04-07,0.0008950000046752393,0.0010849999962374568,0.0008159999852068722,0.0008169999928213656
2018-04-08,0.0008149999775923789,0.0009009999921545386,0.0007270000060088933,0.0008929999894462526
2018-04-09,0.0008270000107586384,0.0009009999921545386,0.0007210000185295939,0.000818000000435859
2018-04-10,0.0007050000131130219,0.0008329999982379377,0.0006520000169984996,0.0008200000156648457
2018-04-11,0.0006750000175088644,0.0007609999738633633,0.0006329999887384474,0.0007050000131130219
2018-04-12,0.0007200000109151006,0.0007789999945089221,0.0005569999921135604,0.0006760000251233578
2018-04-13,0.0008870000019669533,0.0009030000073835254,0.0007130000158213079,0.0007220000261440873
2018-04-14,0.0010939999483525753,0.0011950000189244747,0.0008120000129565597,0.0008490000036545098
2018-04-15,0.00108299998100847,0.0011399999493733048,0.0009820000268518925,0.001041000010445714
2018-04-16,0.0009640000062063336,0.0010930000571534038,0.0008679999737069011,0.0010870000114664435
2018-04-17,0.0010160000529140234,0.0010339999571442604,0.0008079999824985862,0.0009640000062063336
2018-04-18,0.0014029999729245901,0.0014049999881535769,0.0009679999784566462,0.0010189999593421817
2018-04-19,0.001978999935090542,0.00215999991632998,0.0013020000187680125,0.0014029999729245901
2018-04-20,0.0022819999139755964,0.0024480000138282776,0.0018260000506415963,0.002047999994829297
2018-04-21,0.0020310000982135534,0.002386000007390976,0.0017890000017359853,0.0022929999977350235
2018-04-22,0.0020540000405162573,0.002294000005349517,0.0019120000069960952,0.0020310000982135534
2018-04-23,0.001787999994121492,0.0020620001014322042,0.001686000032350421,0.0020490000024437904
2018-04-24,0.0018579999450594187,0.0019729998894035816,0.0016060000052675605,0.0017900000093504786
2018-04-25,0.0016469999682158232,0.0018739999504759908,0.001429000054486096,0.0018500000005587935
2018-04-26,0.001749000046402216,0.0017519999528303742,0.001567999948747456,0.0016609999584034085
2018-04-27,0.0019490000559017062,0.0021649999544024467,0.0017010000301524997,0.0017519999528303742
2018-04-28,0.002001000102609396,0.002145000034943223,0.0018840000266209245,0.0019409999949857593
2018-04-29,0.0018700000364333391,0.002094999887049198,0.0018700000364333391,0.001998000079765916
2018-04-30,0.0019379999721422791,0.001998000079765916,0.0017369999550282955,0.001918999943882227
2018-05-01,0.0018309999722987413,0.001908999984152615,0.0017290000105276704,0.0018720000516623259
2018-05-02,0.0018980000168085098,0.0019099999917671084,0.0017430000007152557,0.0018269999418407679
2018-05-03,0.0021170000545680523,0.0021210000850260258,0.0017960000550374389,0.0018970000091940165
2018-05-04,0.0020779999904334545,0.0021100000012665987,0.0019399999873712659,0.0021100000012665987
2018-05-05,0.002217999892309308,0.002219999907538295,0.0019650000613182783,0.002068999921903014
2018-05-06,0.0023250000085681677,0.002429000101983547,0.0021269998978823423,0.002216000109910965
2018-05-07,0.002280999906361103,0.0024590000975877047,0.0020169999916106462,0.0023270000237971544
2018-05-08,0.0024659999180585146,0.00254400004632771,0.002274000085890293,0.002274000085890293
2018-05-09,0.0029509998857975006,0.0029509998857975006,0.002340999897569418,0.002526999916881323
2018-05-10,0.003169999923557043,0.0037239999510347843,0.0028649999294430017,0.0028649999294430017
2018-05-11,0.002710999920964241,0.00330400001257658,0.0024560000747442245,0.0032500000670552254
2018-05-12,0.002713999943807721,0.0029460000805556774,0.0025140000507235527,0.0027020000852644444
2018-05-13,0.002979000099003315,0.003003000048920512,0.0026839999482035637,0.002707999898120761
2018-05-14,0.0027779999654740095,0.0030129998922348022,0.0025969999842345715,0.0029410000424832106
2018-05-15,0.0024800000246614218,0.0030759999062865973,0.0024580000899732113,0.0027719999197870493
2018-05-16,0.002346999943256378,0.0025710000190883875,0.0022670000325888395,0.0024790000170469284
2018-05-17,0.0022189998999238014,0.0024139999877661467,0.0021989999804645777,0.002345999935641885
2018-05-18,0.0021699999924749136,0.0023159999400377274,0.001996000064536929,0.002216000109910965
2018-05-19,0.002167999977245927,0.002308000111952424,0.0021299999207258224,0.0021689999848604202
2018-05-20,0.0021349999587982893,0.0022380000445991755,0.002004999900236726,0.0021639999467879534
2018-05-21,0.001888000057078898,0.002139999996870756,0.001820000004954636,0.0021389999892562628
2018-05-22,0.0019650000613182783,0.0021250001154839993,0.001749000046402216,0.0018850000342354178
2018-05-23,0.0017859999788925052,0.002044999971985817,0.0016690000193193555,0.0019680000841617584
2018-05-24,0.001927000004798174,0.002297000028192997,0.0016220000106841326,0.001782999956049025
2018-05-25,0.0018759999657049775,0.0020719999447464943,0.001588999992236495,0.0019249999895691872
2018-05-26,0.0017590000061318278,0.0018820000113919377,0.001706999959424138,0.0018820000113919377
2018-05-27,0.001851000008173287,0.001851000008173287,0.001597000053152442,0.001762000028975308
2018-05-28,0.0015709999715909362,0.001854000031016767,0.0015369999455288053,0.001851000008173287
2018-05-29,0.0017679999582469463,0.0017890000017359853,0.001550000044517219,0.0015800000401213765
2018-05-30,0.0018260000506415963,0.0018400000408291817,0.0016250000335276127,0.0017689999658614397
2018-05-31,0.001867000013589859,0.0019199999514967203,0.001711999997496605,0.0018159999744966626
2018-06-01,0.0018769999733194709,0.0019950000569224358,0.0018360000103712082,0.0018700000364333391
2018-06-02,0.0018420000560581684,0.0019470000406727195,0.0017689999658614397,0.0018769999733194709
2018-06-03,0.0019150000298395753,0.0019209999591112137,0.00177800003439188,0.0017819999484345317
2018-06-04,0.0018019999843090773,0.0019910000264644623,0.0017839999636635184,0.0019150000298395753
2018-06-05,0.001838000025600195,0.0018570000538602471,0.0017300000181421638,0.0018019999843090773
2018-06-06,0.001825000043027103,0.0018660000059753656,0.001765000051818788,0.0018350000027567148
2018-06-07,0.0017979999538511038,0.001851000008173287,0.0017290000105276704,0.001782999956049025
2018-06-08,0.0018100000452250242,0.0018560000462457538,0.0016479999758303165,0.0017969999462366104
2018-06-09,0.0015279999934136868,0.0018350000027567148,0.0015089999651536345,0.0018070000223815441
2018-06-10,0.001411000033840537,0.0015290000010281801,0.0012710000155493617,0.0015290000010281801
2018-06-11,0.0013899999903514981,0.0014860000228509307,0.001344999996945262,0.0014140000566840172
2018-06-12,0.0012540000025182962,0.0014479999663308263,0.0012489999644458294,0.0013889999827370048
2018-06-13,0.0011950000189244747,0.0013229999458417296,0.0010969999711960554,0.0012580000329762697
2018-06-14,0.0013549999566748738,0.0014189999783411622,0.001142999972216785,0.0011950000189244747
2018-06-15,0.0014090000186115503,0.0014420000370591879,0.0012890000361949205,0.001303000026382506
2018-06-16,0.0014100000262260437,0.001429000054486096,0.0013000000035390258,0.0014039999805390835
2018-06-17,0.0014009999576956034,0.0014280000468716025,0.0013330000219866633,0.001411000033840537
2018-06-18,0.0013909999979659915,0.0014309999532997608,0.0013180000241845846,0.0013970000436529517
2018-06-19,0.0012969999806955457,0.001424000016413629,0.0012369999894872308,0.0013899999903514981
2018-06-20,0.0012989999959245324,0.001348000019788742,0.00120900000911206,0.0012969999806955457
2018-06-21,0.0012779999524354935,0.0014049999881535769,0.001243000035174191,0.0012989999959245324
2018-06-22,0.0012049999786540866,0.00133200001437217,0.001104000024497509,0.001276999944821
2018-06-23,0.001184999942779541,0.0012359999818727374,0.0011350000277161598,0.0012039999710395932
2018-06-24,0.001171999960206449,0.0012260000221431255,0.0010209999745711684,0.0011859999503940344
2018-06-25,0.0014959999825805426,0.0015589999966323376,0.0011210000375285745,0.0011709999525919557
2018-06-26,0.00139999995008111,0.001550000044517219,0.001382000045850873,0.001550000044517219
2018-06-27,0.0014680000022053719,0.0014750000555068254,0.0012839999981224537,0.0013989999424666166
2018-06-28,0.0013650000328198075,0.0018149999668821692,0.0013520000502467155,0.0014140000566840172
2018-06-29,0.0014140000566840172,0.0014280000468716025,0.0012939999578520656,0.0013640000252053142
2018-06-30,0.0014009999576956034,0.0014799999771639705,0.0012550000101327896,0.0014179999707266688
2018-07-01,0.0014199999859556556,0.0015119999879971147,0.0013409999664872885,0.0014029999729245901
2018-07-02,0.0014449999434873462,0.001487000030465424,0.0013549999566748738,0.0014230000087991357
2018-07-03,0.0014019999653100967,0.0015040000434964895,0.0013620000099763274,0.0014410000294446945
2018-07-04,0.0013699999544769526,0.0014600000577047467,0.0013429999817162752,0.00139999995008111
2018-07-05,0.0013589999871328473,0.001429000054486096,0.0012989999959245324,0.0013780000153928995
2018-07-06,0.001310999970883131,0.001357999979518354,0.0012260000221431255,0.0013569999719038606
2018-07-07,0.001259000040590763,0.001348000019788742,0.0011620000004768372,0.001306000049225986
2018-07-08,0.0011500000255182385,0.0013180000241845846,0.0011320000048726797,0.001218999968841672
2018-07-09,0.0010819999733939767,0.0011940000113099813,0.0009759999811649323,0.0011919999960809946
2018-07-10,0.00101500004529953,0.001129999989643693,0.0009069999796338379,0.0010809999657794833
2018-07-11,0.0010450000409036875,0.001053999993018806,0.0009710000013001263,0.00101500004529953
2018-07-12,0.0009980000322684646,0.0010450000409036875,0.0009030000073835254,0.0010450000409036875
2018-07-13,0.0010470000561326742,0.0010920000495389104,0.0009180000051856041,0.0010000000474974513
2018-07-14,0.0009769999887794256,0.0011439999798312783,0.0008549999911338091,0.0010679999832063913
2018-07-15,0.0007989999721758068,0.0009699999936856329,0.0007590000168420374,0.0009699999936856329
2018-07-16,0.0009459999855607748,0.0009459999855607748,0.0007430000114254653,0.0007999999797903001
2018-07-17,0.0009800000116229057,0.0009889999637380242,0.0008329999982379377,0.0009449999779462814
2018-07-18,0.0009120000177063048,0.0010079999919980764,0.0008549999911338091,0.0009740000241436064
2018-07-19,0.0008559999987483025,0.0009730000165291131,0.0008440000237897038,0.0009159999899566174
2018-07-20,0.0009030000073835254,0.0010319999419152737,0.000846999988425523,0.0008570000063627958
2018-07-21,0.0009980000322684646,0.0010550000006332994,0.0008880000095814466,0.000901999999769032
2018-07-22,0.0008420000085607171,0.0010359999723732471,0.0007960000075399876,0.000990999978967011
2018-07-23,0.0009110000100918114,0.00101200002245605,0.0008640000014565885,0.0009590000263415277
2018-07-24,0.0009040000149980187,0.0009840000420808792,0.0008099999977275729,0.0009089999948628247
2018-07-25,0.0008839999791234732,0.0009510000236332417,0.0008190000080503523,0.0008950000046752393
2018-07-26,0.0008099999977275729,0.0009410000056959689,0.0006140000186860561,0.0008900000248104334
2018-07-27,0.0008919999818317592,0.0009069999796338379,0.0007360000163316727,0.0008079999824985862
2018-07-28,0.0007810000097379088,0.0008960000122897327,0.0007249999907799065,0.0008960000122897327
2018-07-29,0.0007670000195503235,0.0007869999972172081,0.0007229999755509198,0.0007830000249668956
2018-07-30,0.0007510000141337514,0.0008120000129565597,0.0007040000054985285,0.0007650000043213367
2018-07-31,0.0006329999887384474,0.0008089999901130795,0.0006290000164881349,0.000750000006519258
2018-08-01,0.0007510000141337514,0.0007510000141337514,0.0006130000110715628,0.0006329999887384474
2018-08-02,0.000805000017862767,0.0008290000259876251,0.0006880000000819564,0.0006929999799467623
2018-08-03,0.0007430000114254653,0.0008060000254772604,0.0006910000229254365,0.0008060000254772604
2018-08-04,0.0007130000158213079,0.000750000006519258,0.000678999989759177,0.0007409999961964786
2018-08-05,0.0007169999880716205,0.0007350000087171793,0.0006709999870508909,0.0007130000158213079
2018-08-06,0.0006339999963529408,0.0007350000087171793,0.0005810000002384186,0.0007110000005923212
2018-08-07,0.000666000007186085,0.0007680000271648169,0.0005810000002384186,0.0006329999887384474
2018-08-08,0.0005290000117383897,0.0006649999995715916,0.0005259999888949096,0.0006649999995715916
2018-08-09,0.0006040000007487833,0.0006389999762177467,0.0005629999795928597,0.0005709999823011458
2018-08-10,0.0005869999877177179,0.0006339999963529408,0.0005419999943114817,0.0006019999855197966
2018-08-11,0.0005409999866969883,0.000590000010561198,0.0005080000264570117,0.0005879999953322113
2018-08-12,0.0005779999773949385,0.0006169999833218753,0.0005210000090301037,0.0005409999866969883
2018-08-13,0.0005520000122487545,0.0006070000235922635,0.0005130000063218176,0.0005789999850094318
2018-08-14,0.0004400000034365803,0.0005520000122487545,0.00039900001138448715,0.0005520000122487545
2018-08-15,0.000450999999884516,0.0004720000142697245,0.0003929999948013574,0.0003929999948013574
2018-08-16,0.00046400001156143844,0.0005169999785721302,0.0004140000091865659,0.0004490000137593597
2018-08-17,0.0005499999970197678,0.0005499999970197678,0.00046300000394694507,0.0004670000053010881
2018-08-18,0.0005259999888949096,0.0005559999844990671,0.0004920000210404396,0.0005520000122487545
2018-08-19,0.0005189999938011169,0.000526999996509403,0.0004820000031031668,0.0005249999812804163
2018-08-20,0.0004920000210404396,0.0005559999844990671,0.00046300000394694507,0.0005189999938011169
2018-08-21,0.0005339999916031957,0.0005750000127591193,0.00047599998652003706,0.0004900000058114529
2018-08-22,0.000610999995842576,0.0008239999879151583,0.0005339999916031957,0.0005339999916031957
2018-08-23,0.0006200000061653554,0.0006910000229254365,0.0005590000073425472,0.000610999995842576
2018-08-24,0.0007130000158213079,0.0007280000136233866,0.0005949999904260039,0.0006200000061653554
2018-08-25,0.0006699999794363976,0.0007300000288523734,0.0006220000213943422,0.0006709999870508909
2018-08-26,0.0006270000012591481,0.0006769999745301902,0.0005719999899156392,0.0006699999794363976
2018-08-27,0.0006389999762177467,0.0006769999745301902,0.0005740000051446259,0.0006259999936446548
2018-08-28,0.0006590000120922923,0.0007029999978840351,0.0005990000208839774,0.0006409999914467335
2018-08-29,0.0006339999963529408,0.000699999975040555,0.0005869999877177179,0.000661000027321279
2018-08-30,0.0006639999919570982,0.0006799999973736703,0.0005729999975301325,0.0006339999963529408
2018-08-31,0.0008709999965503812,0.0008709999965503812,0.0006130000110715628,0.0006649999995715916
2018-09-01,0.0007750000222586095,0.0008820000221021473,0.0007130000158213079,0.0008699999889358878
2018-09-02,0.0008740000193938613,0.000901999999769032,0.0007159999804571271,0.000775999971665442
2018-09-03,0.0008350000134669244,0.0008859999943524599,0.0007210000185295939,0.0008709999965503812
2018-09-04,0.0007529999711550772,0.0008570000063627958,0.0007159999804571271,0.0008190000080503523
2018-09-05,0.0006580000044777989,0.0007989999721758068,0.0006329999887384474,0.0007510000141337514
2018-09-06,0.0006389999762177467,0.0006569999968633056,0.0005929999751970172,0.0006569999968633056
2018-09-07,0.0006189999985508621,0.0006399999838322401,0.0005699999746866524,0.0006380000268109143
2018-09-08,0.0005579999997280538,0.0006309999735094607,0.0005389999714680016,0.0006210000137798488
