CryptoDate,Close,CryptoID,Ticker
2017-11-09,2.8234100341796875,2017-11-09IOC,IOC
2017-11-10,2.5470900535583496,2017-11-10IOC,IOC
2017-11-11,2.360529899597168,2017-11-11IOC,IOC
2017-11-12,2.198349952697754,2017-11-12IOC,IOC
2017-11-13,2.452039957046509,2017-11-13IOC,IOC
2017-11-14,2.5088999271392822,2017-11-14IOC,IOC
2017-11-15,2.5415101051330566,2017-11-15IOC,IOC
2017-11-16,2.543179988861084,2017-11-16IOC,IOC
2017-11-17,2.5465400218963623,2017-11-17IOC,IOC
2017-11-18,2.5799899101257324,2017-11-18IOC,IOC
2017-11-19,2.7905099391937256,2017-11-19IOC,IOC
2017-11-20,3.0461299419403076,2017-11-20IOC,IOC
2017-11-21,3.2506399154663086,2017-11-21IOC,IOC
2017-11-22,3.3788299560546875,2017-11-22IOC,IOC
2017-11-23,3.154670000076294,2017-11-23IOC,IOC
2017-11-24,3.0931999683380127,2017-11-24IOC,IOC
2017-11-25,3.508699893951416,2017-11-25IOC,IOC
2017-11-26,3.557650089263916,2017-11-26IOC,IOC
2017-11-27,3.6592299938201904,2017-11-27IOC,IOC
2017-11-28,3.6968801021575928,2017-11-28IOC,IOC
2017-11-29,3.0009899139404297,2017-11-29IOC,IOC
2017-11-30,3.4247100353240967,2017-11-30IOC,IOC
2017-12-01,3.3443400859832764,2017-12-01IOC,IOC
2017-12-02,3.1234800815582275,2017-12-02IOC,IOC
2017-12-03,3.1687800884246826,2017-12-03IOC,IOC
2017-12-04,3.271430015563965,2017-12-04IOC,IOC
2017-12-05,3.2916998863220215,2017-12-05IOC,IOC
2017-12-06,2.8493199348449707,2017-12-06IOC,IOC
2017-12-07,2.2855300903320312,2017-12-07IOC,IOC
2017-12-08,2.4283599853515625,2017-12-08IOC,IOC
2017-12-09,2.2165699005126953,2017-12-09IOC,IOC
2017-12-10,1.9963699579238892,2017-12-10IOC,IOC
2017-12-11,2.046989917755127,2017-12-11IOC,IOC
2017-12-12,2.180310010910034,2017-12-12IOC,IOC
2017-12-13,2.84158992767334,2017-12-13IOC,IOC
2017-12-14,2.7659800052642822,2017-12-14IOC,IOC
2017-12-15,2.6413800716400146,2017-12-15IOC,IOC
2017-12-16,2.7261900901794434,2017-12-16IOC,IOC
2017-12-17,2.736180067062378,2017-12-17IOC,IOC
2017-12-18,2.9630000591278076,2017-12-18IOC,IOC
2017-12-19,3.3013100624084473,2017-12-19IOC,IOC
2017-12-20,3.1864399909973145,2017-12-20IOC,IOC
2017-12-21,3.105760097503662,2017-12-21IOC,IOC
2017-12-22,2.4350099563598633,2017-12-22IOC,IOC
2017-12-23,3.0426599979400635,2017-12-23IOC,IOC
2017-12-24,3.320739984512329,2017-12-24IOC,IOC
2017-12-25,3.5515100955963135,2017-12-25IOC,IOC
2017-12-26,3.0340700149536133,2017-12-26IOC,IOC
2017-12-27,3.4621899127960205,2017-12-27IOC,IOC
2017-12-28,3.1324899196624756,2017-12-28IOC,IOC
2017-12-29,3.633080005645752,2017-12-29IOC,IOC
2017-12-30,3.0980300903320312,2017-12-30IOC,IOC
2017-12-31,3.243419885635376,2017-12-31IOC,IOC
2018-01-01,3.375610113143921,2018-01-01IOC,IOC
2018-01-02,3.544379949569702,2018-01-02IOC,IOC
2018-01-03,3.8346199989318848,2018-01-03IOC,IOC
2018-01-04,4.401659965515137,2018-01-04IOC,IOC
2018-01-05,4.363279819488525,2018-01-05IOC,IOC
2018-01-06,4.633470058441162,2018-01-06IOC,IOC
2018-01-07,4.582809925079346,2018-01-07IOC,IOC
2018-01-08,5.233860015869141,2018-01-08IOC,IOC
2018-01-09,5.933020114898682,2018-01-09IOC,IOC
2018-01-10,6.018549919128418,2018-01-10IOC,IOC
2018-01-11,4.920090198516846,2018-01-11IOC,IOC
2018-01-12,4.974559783935547,2018-01-12IOC,IOC
2018-01-13,5.230710029602051,2018-01-13IOC,IOC
2018-01-14,5.261929988861084,2018-01-14IOC,IOC
2018-01-15,6.6384501457214355,2018-01-15IOC,IOC
2018-01-16,4.327310085296631,2018-01-16IOC,IOC
2018-01-17,4.22737979888916,2018-01-17IOC,IOC
2018-01-18,4.980340003967285,2018-01-18IOC,IOC
2018-01-19,6.878910064697266,2018-01-19IOC,IOC
2018-01-20,7.064909934997559,2018-01-20IOC,IOC
2018-01-21,5.392829895019531,2018-01-21IOC,IOC
2018-01-22,4.921969890594482,2018-01-22IOC,IOC
2018-01-23,4.819950103759766,2018-01-23IOC,IOC
2018-01-24,4.614480018615723,2018-01-24IOC,IOC
2018-01-25,4.5347900390625,2018-01-25IOC,IOC
2018-01-26,4.275100231170654,2018-01-26IOC,IOC
2018-01-27,4.184219837188721,2018-01-27IOC,IOC
2018-01-28,4.459179878234863,2018-01-28IOC,IOC
2018-01-29,3.941009998321533,2018-01-29IOC,IOC
2018-01-30,3.0880401134490967,2018-01-30IOC,IOC
2018-01-31,3.0575499534606934,2018-01-31IOC,IOC
2018-02-01,2.6390700340270996,2018-02-01IOC,IOC
2018-02-02,2.524169921875,2018-02-02IOC,IOC
2018-02-03,2.8214800357818604,2018-02-03IOC,IOC
2018-02-04,2.3496599197387695,2018-02-04IOC,IOC
2018-02-05,1.8012399673461914,2018-02-05IOC,IOC
2018-02-06,1.9504300355911255,2018-02-06IOC,IOC
2018-02-07,1.9630600214004517,2018-02-07IOC,IOC
2018-02-08,2.1274499893188477,2018-02-08IOC,IOC
2018-02-09,2.27482008934021,2018-02-09IOC,IOC
2018-02-10,2.2230300903320312,2018-02-10IOC,IOC
2018-02-11,2.0459699630737305,2018-02-11IOC,IOC
2018-02-12,2.5198299884796143,2018-02-12IOC,IOC
2018-02-13,2.6033499240875244,2018-02-13IOC,IOC
2018-02-14,2.5220999717712402,2018-02-14IOC,IOC
2018-02-15,2.751310110092163,2018-02-15IOC,IOC
2018-02-16,2.667639970779419,2018-02-16IOC,IOC
2018-02-17,2.7329399585723877,2018-02-17IOC,IOC
2018-02-18,2.477109909057617,2018-02-18IOC,IOC
2018-02-19,2.4554901123046875,2018-02-19IOC,IOC
2018-02-20,2.161979913711548,2018-02-20IOC,IOC
2018-02-21,1.9124900102615356,2018-02-21IOC,IOC
2018-02-22,1.7150100469589233,2018-02-22IOC,IOC
2018-02-23,1.8236299753189087,2018-02-23IOC,IOC
2018-02-24,1.6606299877166748,2018-02-24IOC,IOC
2018-02-25,1.6689800024032593,2018-02-25IOC,IOC
2018-02-26,1.852810025215149,2018-02-26IOC,IOC
2018-02-27,1.898900032043457,2018-02-27IOC,IOC
2018-02-28,1.7321499586105347,2018-02-28IOC,IOC
2018-03-01,1.825600028038025,2018-03-01IOC,IOC
2018-03-02,2.381230115890503,2018-03-02IOC,IOC
2018-03-03,2.5097599029541016,2018-03-03IOC,IOC
2018-03-04,2.4651598930358887,2018-03-04IOC,IOC
2018-03-05,2.3582000732421875,2018-03-05IOC,IOC
