Date,Close,High,Low,Open
2018-07-27,0.0017760000191628933,0.0019539999775588512,0.0016830000095069408,0.0017099999822676182
2018-07-28,0.0016430000541731715,0.0017770000267773867,0.0015869999770075083,0.0017760000191628933
2018-07-29,0.0018100000452250242,0.0018680000212043524,0.0016420000465586782,0.0016449999529868364
2018-07-30,0.0016370000084862113,0.0018119999440386891,0.0015780000248923898,0.0018090000376105309
2018-07-31,0.001534000039100647,0.0016240000259131193,0.0014410000294446945,0.0016129999421536922
2018-08-01,0.002096999902278185,0.002193999942392111,0.0014280000468716025,0.001534000039100647
2018-08-02,0.0017340000486001372,0.002239000052213669,0.001677999971434474,0.0020779999904334545
2018-08-03,0.0015620000194758177,0.0017450000159442425,0.0014519999967887998,0.0017350000562146306
2018-08-04,0.0015170000260695815,0.0016570000443607569,0.0014819999923929572,0.0015719999792054296
2018-08-05,0.0015670000575482845,0.0015899999998509884,0.0014819999923929572,0.0015170000260695815
2018-08-06,0.0016080000204965472,0.0016110000433400273,0.0015610000118613243,0.001567999948747456
2018-08-07,0.001547000021673739,0.0016670000040903687,0.0015249999705702066,0.0016080000204965472
2018-08-08,0.0014349999837577343,0.0015610000118613243,0.0014120000414550304,0.001547000021673739
2018-08-09,0.001294999965466559,0.001462999964132905,0.0012789999600499868,0.0014349999837577343
2018-08-10,0.0012110000243410468,0.0014809999847784638,0.0011970000341534615,0.0012939999578520656
2018-08-11,0.0011149999918416142,0.0012169999536126852,0.0010689999908208847,0.0012110000243410468
2018-08-12,0.0010229999898001552,0.0011370000429451466,0.0010219999821856618,0.0011149999918416142
2018-08-13,0.0009410000056959689,0.0010479999473318458,0.0009369999752379954,0.0010260000126436353
2018-08-14,0.0009420000133104622,0.0009449999779462814,0.0008709999965503812,0.0009410000056959689
2018-08-15,0.0010029999539256096,0.0010470000561326742,0.0009449999779462814,0.0009449999779462814
2018-08-16,0.000990999978967011,0.001016999944113195,0.0009850000496953726,0.0010029999539256096
2018-08-17,0.0010430000256747007,0.001044000033289194,0.0009899999713525176,0.000990999978967011
2018-08-18,0.0009830000344663858,0.0010519999777898192,0.0009640000062063336,0.0010450000409036875
2018-08-19,0.0009950000094249845,0.00101500004529953,0.0009730000165291131,0.0009840000420808792
