Date,Close,CryptoID
2017-11-09,3.379810094833374,2017-11-09DYN
2017-11-10,3.2074499130249023,2017-11-10DYN
2017-11-11,3.055619955062866,2017-11-11DYN
2017-11-12,2.7221500873565674,2017-11-12DYN
2017-11-13,3.2145400047302246,2017-11-13DYN
2017-11-14,3.2304599285125732,2017-11-14DYN
2017-11-15,3.4145400524139404,2017-11-15DYN
2017-11-16,3.4581899642944336,2017-11-16DYN
2017-11-17,3.361920118331909,2017-11-17DYN
2017-11-18,3.399600028991699,2017-11-18DYN
2017-11-19,3.4918200969696045,2017-11-19DYN
2017-11-20,3.444200038909912,2017-11-20DYN
2017-11-21,3.3705201148986816,2017-11-21DYN
2017-11-22,3.4557600021362305,2017-11-22DYN
2017-11-23,3.380500078201294,2017-11-23DYN
2017-11-24,3.44242000579834,2017-11-24DYN
2017-11-25,3.551650047302246,2017-11-25DYN
2017-11-26,3.7437798976898193,2017-11-26DYN
2017-11-27,3.5042200088500977,2017-11-27DYN
2017-11-28,3.495039939880371,2017-11-28DYN
2017-11-29,2.952500104904175,2017-11-29DYN
2017-11-30,3.1233201026916504,2017-11-30DYN
2017-12-01,3.3849799633026123,2017-12-01DYN
2017-12-02,3.4074299335479736,2017-12-02DYN
2017-12-03,3.3923099040985107,2017-12-03DYN
2017-12-04,3.7838799953460693,2017-12-04DYN
2017-12-05,3.6823201179504395,2017-12-05DYN
2017-12-06,4.040349960327148,2017-12-06DYN
2017-12-07,5.083930015563965,2017-12-07DYN
2017-12-08,4.780360221862793,2017-12-08DYN
2017-12-09,4.44842004776001,2017-12-09DYN
2017-12-10,4.607359886169434,2017-12-10DYN
2017-12-11,4.927760124206543,2017-12-11DYN
2017-12-12,5.068860054016113,2017-12-12DYN
2017-12-13,4.872109889984131,2017-12-13DYN
2017-12-14,5.010560035705566,2017-12-14DYN
2017-12-15,5.0841498374938965,2017-12-15DYN
2017-12-16,5.487820148468018,2017-12-16DYN
2017-12-17,5.5103302001953125,2017-12-17DYN
2017-12-18,5.815680027008057,2017-12-18DYN
2017-12-19,4.796319961547852,2017-12-19DYN
2017-12-20,4.122379779815674,2017-12-20DYN
2017-12-21,4.598189830780029,2017-12-21DYN
2017-12-22,3.5807299613952637,2017-12-22DYN
2017-12-23,3.8431599140167236,2017-12-23DYN
2017-12-24,4.252349853515625,2017-12-24DYN
2017-12-25,5.298679828643799,2017-12-25DYN
2017-12-26,5.619490146636963,2017-12-26DYN
2017-12-27,7.248109817504883,2017-12-27DYN
2017-12-28,7.016459941864014,2017-12-28DYN
2017-12-29,6.220560073852539,2017-12-29DYN
