Date,Close,High,Low,Open
2017-11-09,0.000155999994603917,0.00029799999902024865,0.00015500000154133886,0.00019999999494757503
2017-11-10,0.00015300000086426735,0.0002500000118743628,0.00013099999341648072,0.00015700000221841037
2017-11-11,0.0001289999927394092,0.0001939999929163605,0.00012599999899975955,0.00015199999324977398
2017-11-12,0.00011800000356743112,0.00016500000492669642,8.900000102585182e-05,0.0001289999927394092
2017-11-13,0.00014000000373926014,0.00018600000475998968,8.099999831756577e-05,0.00011800000356743112
2017-11-14,0.0001289999927394092,0.00018600000475998968,6.800000119255856e-05,0.00014000000373926014
2017-11-15,7.699999696342275e-05,0.0001939999929163605,7.300000288523734e-05,0.0001289999927394092
2017-11-16,0.00012799999967683107,0.00015700000221841037,7.300000288523734e-05,7.699999696342275e-05
2017-11-17,8.800000068731606e-05,0.00015900000289548188,7.999999797903001e-05,0.000155999994603917
2017-11-18,0.00010299999848939478,0.00015199999324977398,7.999999797903001e-05,8.800000068731606e-05
2017-11-19,0.00017800000205170363,0.00018600000475998968,8.70000003487803e-05,0.00010299999848939478
2017-11-20,0.00011300000187475234,0.00018899999849963933,8.299999899463728e-05,0.00017699999443721026
2017-11-21,0.0001250000059371814,0.00015999999595806003,8.399999933317304e-05,0.00011300000187475234
2017-11-22,9.300000237999484e-05,0.00015999999595806003,8.299999899463728e-05,0.00015900000289548188
2017-11-23,0.00012199999764561653,0.0001610000035725534,8.499999967170879e-05,9.200000204145908e-05
2017-11-24,0.0001630000042496249,0.0001630000042496249,9.7999996796716e-05,0.00011899999663000926
2017-11-25,0.00014099999680183828,0.00016999999934341758,8.299999899463728e-05,0.00016199999663513154
2017-11-26,0.00010099999781232327,0.00017499999376013875,9.000000136438757e-05,0.00014099999680183828
2017-11-27,9.899999713525176e-05,0.0001829999964684248,9.699999645818025e-05,0.00010199999815085903
2017-11-28,0.00014200000441633165,0.0001939999929163605,9.7999996796716e-05,9.999999747378752e-05
2017-11-29,0.00020500000391621143,0.00029200001154094934,0.0001049999991664663,0.00014200000441633165
2017-11-30,0.0002849999873433262,0.00038400001358240843,0.0001990000018849969,0.00023400000645779073
2017-12-01,0.00030499999411404133,0.00033400001120753586,0.00021300000662449747,0.00024500000290572643
2017-12-02,0.00031400000443682075,0.0003319999959785491,0.00022200000239536166,0.00030399998649954796
2017-12-03,0.00020300000323913991,0.0003279999946244061,0.0001320000010309741,0.0003150000120513141
2017-12-04,0.0003380000125616789,0.0003459999861661345,0.00012799999967683107,0.00020300000323913991
2017-12-05,0.00023499999952036887,0.00034699999378062785,0.00014099999680183828,0.00024500000290572643
2017-12-06,0.00024300000222865492,0.00029299999005161226,0.00012799999967683107,0.00023499999952036887
2017-12-07,0.0003209999995306134,0.0003370000049471855,0.00014800000644754618,0.0002579999854788184
2017-12-08,0.0001900000061141327,0.0003459999861661345,0.00017800000205170363,0.0003229999856557697
2017-12-09,0.00017699999443721026,0.00031900001340545714,0.0001610000035725534,0.0001900000061141327
2017-12-10,0.00016599999798927456,0.00023299999884329736,0.00015300000086426735,0.00017699999443721026
2017-12-11,0.00020599999697878957,0.00030899999546818435,0.00016399999731220305,0.00016500000492669642
2017-12-12,0.00023099999816622585,0.0002840000088326633,0.00016900000628083944,0.00020700000459328294
2017-12-13,0.0002699999895412475,0.0003209999995306134,0.00016399999731220305,0.00023200000578071922
2017-12-14,0.0002460000105202198,0.00031599999056197703,0.00016700000560376793,0.0002690000110305846
2017-12-15,0.00033099998836405575,0.0003499999875202775,0.00017600000137463212,0.0002479999966453761
2017-12-16,0.00031800000579096377,0.0003589999978430569,0.00017800000205170363,0.0003319999959785491
2017-12-17,0.0002469999890308827,0.0003499999875202775,0.00024500000290572643,0.0003260000084992498
2017-12-18,0.0002460000105202198,0.0003659999929368496,0.000195999993593432,0.0002469999890308827
2017-12-19,0.00020599999697878957,0.00036899998667649925,0.00018699999782256782,0.0002469999890308827
2017-12-20,0.00032500000088475645,0.0003370000049471855,0.00016900000628083944,0.00020599999697878957
2017-12-21,0.0004569999873638153,0.0006189999985508621,0.00016799999866634607,0.0003260000084992498
2017-12-22,0.00039500001003034413,0.000691999972332269,0.00026199998683296144,0.0004579999949783087
2017-12-23,0.0004290000069886446,0.0005169999785721302,0.000291000003926456,0.00039900001138448715
2017-12-24,0.00041000000783242285,0.00043200000072829425,0.0002690000110305846,0.000307999987853691
2017-12-25,0.00042600001324899495,0.0005699999746866524,0.00030499999411404133,0.0004140000091865659
2017-12-26,0.0004670000053010881,0.0005440000095404685,0.00030499999411404133,0.0004250000056345016
2017-12-27,0.0005210000090301037,0.0006539999740198255,0.0003380000125616789,0.00046800001291558146
2017-12-28,0.0007089999853633344,0.0007089999853633344,0.0004149999876972288,0.000514000013936311
2017-12-29,0.0005719999899156392,0.0007389999809674919,0.00044999999227002263,0.0007159999804571271
2017-12-30,0.0006309999735094607,0.0007459999760612845,0.00037900000461377203,0.0004720000142697245
2017-12-31,0.0012529999949038029,0.001269000000320375,0.0005179999861866236,0.0005179999861866236
2018-01-01,0.002022000029683113,0.0021830000914633274,0.001075000036507845,0.0012600000482052565
2018-01-02,0.002432999899610877,0.0029200001154094934,0.0019229999743402004,0.0020230000372976065
2018-01-03,0.0018439999548718333,0.0025790000800043344,0.0018189999973401427,0.0024210000410676003
2018-01-04,0.0018479999853298068,0.0019859999883919954,0.0014619999565184116,0.0018469999777153134
2018-01-05,0.002601000014692545,0.00291600008495152,0.0018240000354126096,0.001969000091776252
2018-01-06,0.003372000064700842,0.005127999931573868,0.00240899994969368,0.0026020000223070383
2018-01-07,0.007397000212222338,0.010697999969124794,0.003667999990284443,0.00368200009688735
2018-01-08,0.008185000158846378,0.009692000225186348,0.005357000045478344,0.007705000229179859
2018-01-09,0.007592000067234039,0.008667999878525734,0.006610000040382147,0.008035000413656235
2018-01-10,0.008289000019431114,0.008289000019431114,0.005778000224381685,0.0076950001530349255
2018-01-11,0.012041999958455563,0.012621000409126282,0.006659000180661678,0.008148999884724617
2018-01-12,0.009437999688088894,0.012267000041902065,0.009247999638319016,0.012267000041902065
2018-01-13,0.008636999875307083,0.010553999803960323,0.008187999948859215,0.009542999789118767
2018-01-14,0.007579999975860119,0.008954999968409538,0.00699200015515089,0.008642000146210194
2018-01-15,0.005735000129789114,0.007872999645769596,0.005044999998062849,0.007654999848455191
2018-01-16,0.0042329998686909676,0.005944000091403723,0.0036730000283569098,0.005865999963134527
2018-01-17,0.00468500005081296,0.005140000022947788,0.0022670000325888395,0.0042119999416172504
2018-01-18,0.005301999859511852,0.006862000096589327,0.004478999879211187,0.004707000218331814
2018-01-19,0.005394000094383955,0.006037000101059675,0.004643999971449375,0.0053369998931884766
2018-01-20,0.005758999846875668,0.0062870001420378685,0.00535999983549118,0.005448999814689159
2018-01-21,0.004681000020354986,0.0058929999358952045,0.004433999769389629,0.0058929999358952045
2018-01-22,0.004129999782890081,0.004954999778419733,0.00355600006878376,0.004954999778419733
2018-01-23,0.00433199992403388,0.005212000105530024,0.003797000041231513,0.004219000227749348
2018-01-24,0.004482000134885311,0.004852999933063984,0.004224000032991171,0.004534000065177679
2018-01-25,0.004246999975293875,0.004668000154197216,0.004089000169187784,0.004459000192582607
2018-01-26,0.0036780000664293766,0.004586999770253897,0.003495000069960952,0.004143999889492989
2018-01-27,0.003957000095397234,0.004009999800473452,0.0034650000743567944,0.0037769998889416456
2018-01-28,0.003708000062033534,0.004335999954491854,0.0035329998936504126,0.003976999782025814
2018-01-29,0.0030269999988377094,0.0037010000087320805,0.00292599992826581,0.0035979999229311943
2018-01-30,0.002713999943807721,0.0033480001147836447,0.0026469998992979527,0.0030269999988377094
2018-01-31,0.002044999971985817,0.0028210000600665808,0.0018649999983608723,0.0028039999306201935
2018-02-01,0.0024510000366717577,0.0029329999815672636,0.0017839999636635184,0.001959000015631318
2018-02-02,0.00228599994443357,0.002560999942943454,0.0017170000355690718,0.002445999998599291
2018-02-03,0.002392000053077936,0.002612000098451972,0.0020490000024437904,0.002294000005349517
2018-02-04,0.001988000003620982,0.0024300001095980406,0.0018720000516623259,0.0024019998963922262
2018-02-05,0.0015259999781847,0.0020860000513494015,0.001344999996945262,0.001981999957934022
2018-02-06,0.0018690000288188457,0.0019470000406727195,0.0012049999786540866,0.0015279999934136868
2018-02-07,0.001908999984152615,0.00228599994443357,0.0016210000030696392,0.0018579999450594187
2018-02-08,0.0019809999503195286,0.0022430000826716423,0.0018970000091940165,0.00190100003965199
2018-02-09,0.002094999887049198,0.0021619999315589666,0.0017960000550374389,0.001986999996006489
2018-02-10,0.0020469999872148037,0.0022980000358074903,0.0018939999863505363,0.00216299993917346
2018-02-11,0.0018230000277981162,0.00203699991106987,0.0017369999550282955,0.00203699991106987
2018-02-12,0.0018870000494644046,0.0020759999752044678,0.0017760000191628933,0.001863999990746379
2018-02-13,0.0019490000559017062,0.0020540000405162573,0.0017630000365898013,0.0018899999558925629
2018-02-14,0.0020890000741928816,0.0021689999848604202,0.00184599997010082,0.0018680000212043524
2018-02-15,0.002113000024110079,0.00216299993917346,0.0018520000157877803,0.002090000081807375
2018-02-16,0.0019330000504851341,0.0021039999555796385,0.001728000002913177,0.0021039999555796385
2018-02-17,0.0021009999327361584,0.002357000019401312,0.0018240000354126096,0.0019239999819546938
2018-02-18,0.0019910000264644623,0.002257999964058399,0.001858999952673912,0.002203000010922551
2018-02-19,0.0020409999415278435,0.00215300009585917,0.0019030000548809767,0.001993000041693449
2018-02-20,0.0017869999865069985,0.002211000071838498,0.001702000037766993,0.00204299995675683
2018-02-21,0.0016759999562054873,0.001892999978736043,0.0016449999529868364,0.0017839999636635184
2018-02-22,0.001383999944664538,0.0018339999951422215,0.001383999944664538,0.0016749999485909939
2018-02-23,0.001120000029914081,0.0014799999771639705,0.0011080000549554825,0.001462999964132905
2018-02-24,0.0014659999869763851,0.0018439999548718333,0.0009759999811649323,0.0011180000146850944
2018-02-25,0.0015429999912157655,0.0018370000179857016,0.0014319999609142542,0.0014639999717473984
2018-02-26,0.0016220000106841326,0.0017470000311732292,0.0014260000316426158,0.0016329999780282378
