CryptoDate,Close,CryptoID,Ticker
2017-11-09,0.7612400054931641,2017-11-09AION,AION
2017-11-10,0.7054629921913147,2017-11-10AION,AION
2017-11-11,0.6750310063362122,2017-11-11AION,AION
2017-11-12,0.7022820115089417,2017-11-12AION,AION
2017-11-13,0.768962025642395,2017-11-13AION,AION
2017-11-14,0.819130003452301,2017-11-14AION,AION
2017-11-15,0.8256919980049133,2017-11-15AION,AION
2017-11-16,0.7491030097007751,2017-11-16AION,AION
2017-11-17,0.7695189714431763,2017-11-17AION,AION
2017-11-18,0.8132479786872864,2017-11-18AION,AION
2017-11-19,0.8685250282287598,2017-11-19AION,AION
2017-11-20,0.8924540281295776,2017-11-20AION,AION
2017-11-21,0.860090970993042,2017-11-21AION,AION
2017-11-22,0.798101007938385,2017-11-22AION,AION
2017-11-23,0.819595992565155,2017-11-23AION,AION
2017-11-24,1.493939995765686,2017-11-24AION,AION
2017-11-25,1.1578799486160278,2017-11-25AION,AION
2017-11-26,1.1599700450897217,2017-11-26AION,AION
2017-11-27,1.215109944343567,2017-11-27AION,AION
2017-11-28,1.8931000232696533,2017-11-28AION,AION
2017-11-29,1.7047799825668335,2017-11-29AION,AION
2017-11-30,1.714859962463379,2017-11-30AION,AION
2017-12-01,1.5465199947357178,2017-12-01AION,AION
2017-12-02,1.5051900148391724,2017-12-02AION,AION
2017-12-03,1.492900013923645,2017-12-03AION,AION
2017-12-04,1.5359400510787964,2017-12-04AION,AION
2017-12-05,1.5863800048828125,2017-12-05AION,AION
2017-12-06,2.2730400562286377,2017-12-06AION,AION
2017-12-07,2.1210999488830566,2017-12-07AION,AION
2017-12-08,2.321729898452759,2017-12-08AION,AION
2017-12-09,2.409250020980835,2017-12-09AION,AION
2017-12-10,2.239530086517334,2017-12-10AION,AION
2017-12-11,3.0409300327301025,2017-12-11AION,AION
2017-12-12,4.5046000480651855,2017-12-12AION,AION
2017-12-13,5.208789825439453,2017-12-13AION,AION
2017-12-14,2.0334699153900146,2017-12-14AION,AION
2017-12-15,2.511320114135742,2017-12-15AION,AION
2017-12-16,2.1089301109313965,2017-12-16AION,AION
2017-12-17,2.0439000129699707,2017-12-17AION,AION
2017-12-18,2.920650005340576,2017-12-18AION,AION
2017-12-19,2.978559970855713,2017-12-19AION,AION
2017-12-20,2.8089399337768555,2017-12-20AION,AION
2017-12-21,4.324530124664307,2017-12-21AION,AION
2017-12-22,3.410449981689453,2017-12-22AION,AION
2017-12-23,4.104889869689941,2017-12-23AION,AION
2017-12-24,3.942150115966797,2017-12-24AION,AION
2017-12-25,5.610119819641113,2017-12-25AION,AION
2017-12-26,5.54157018661499,2017-12-26AION,AION
2017-12-27,5.427539825439453,2017-12-27AION,AION
2017-12-28,4.833449840545654,2017-12-28AION,AION
2017-12-29,4.747529983520508,2017-12-29AION,AION
2017-12-30,5.0759100914001465,2017-12-30AION,AION
2017-12-31,5.187510013580322,2017-12-31AION,AION
2018-01-01,5.444910049438477,2018-01-01AION,AION
2018-01-02,8.629389762878418,2018-01-02AION,AION
2018-01-03,8.165650367736816,2018-01-03AION,AION
2018-01-04,8.454110145568848,2018-01-04AION,AION
2018-01-05,7.560669898986816,2018-01-05AION,AION
2018-01-06,8.932689666748047,2018-01-06AION,AION
2018-01-07,10.178500175476074,2018-01-07AION,AION
2018-01-08,9.068519592285156,2018-01-08AION,AION
2018-01-09,10.523200035095215,2018-01-09AION,AION
2018-01-10,9.363439559936523,2018-01-10AION,AION
2018-01-11,7.931429862976074,2018-01-11AION,AION
2018-01-12,7.989809989929199,2018-01-12AION,AION
2018-01-13,7.882349967956543,2018-01-13AION,AION
2018-01-14,8.47350025177002,2018-01-14AION,AION
2018-01-15,7.333730220794678,2018-01-15AION,AION
2018-01-16,5.26894998550415,2018-01-16AION,AION
2018-01-17,5.478569984436035,2018-01-17AION,AION
2018-01-18,5.309450149536133,2018-01-18AION,AION
2018-01-19,5.492969989776611,2018-01-19AION,AION
2018-01-20,6.649849891662598,2018-01-20AION,AION
2018-01-21,5.575990200042725,2018-01-21AION,AION
2018-01-22,4.880340099334717,2018-01-22AION,AION
2018-01-23,4.667679786682129,2018-01-23AION,AION
2018-01-24,4.911550045013428,2018-01-24AION,AION
2018-01-25,4.791500091552734,2018-01-25AION,AION
2018-01-26,4.649750232696533,2018-01-26AION,AION
2018-01-27,5.787710189819336,2018-01-27AION,AION
2018-01-28,5.549849987030029,2018-01-28AION,AION
