Date,Close,CryptoID
2019-05-28,0.30174198746681213,2019-05-28BTC2
2019-05-29,0.5185070037841797,2019-05-29BTC2
2019-05-30,0.5425649881362915,2019-05-30BTC2
2019-05-31,0.5006970167160034,2019-05-31BTC2
2019-06-01,0.42097699642181396,2019-06-01BTC2
2019-06-02,0.38705000281333923,2019-06-02BTC2
2019-06-03,0.3183259963989258,2019-06-03BTC2
2019-06-04,0.3132239878177643,2019-06-04BTC2
2019-06-05,0.5866609811782837,2019-06-05BTC2
2019-06-06,4.365960121154785,2019-06-06BTC2
2019-06-07,4.973008155822754,2019-06-07BTC2
2019-06-08,2.338179111480713,2019-06-08BTC2
2019-06-09,2.4122331142425537,2019-06-09BTC2
2019-06-10,2.2761270999908447,2019-06-10BTC2
2019-06-11,2.701535940170288,2019-06-11BTC2
2019-06-12,2.4309539794921875,2019-06-12BTC2
2019-06-13,2.5548460483551025,2019-06-13BTC2
2019-06-14,1.8582639694213867,2019-06-14BTC2
2019-06-15,1.8746229410171509,2019-06-15BTC2
2019-06-16,1.9707419872283936,2019-06-16BTC2
2019-06-17,1.6581979990005493,2019-06-17BTC2
2019-06-18,1.6339240074157715,2019-06-18BTC2
2019-06-19,1.409180998802185,2019-06-19BTC2
2019-06-20,1.3316960334777832,2019-06-20BTC2
2019-06-21,1.3778189420700073,2019-06-21BTC2
2019-06-22,1.944993019104004,2019-06-22BTC2
2019-06-23,1.8438440561294556,2019-06-23BTC2
2019-06-24,1.892685055732727,2019-06-24BTC2
2019-06-25,2.2400600910186768,2019-06-25BTC2
2019-06-26,2.105004072189331,2019-06-26BTC2
2019-06-27,1.860625982284546,2019-06-27BTC2
2019-06-28,2.0436689853668213,2019-06-28BTC2
2019-06-29,1.8925700187683105,2019-06-29BTC2
2019-06-30,1.8236750364303589,2019-06-30BTC2
2019-07-01,1.737887978553772,2019-07-01BTC2
2019-07-02,1.8794130086898804,2019-07-02BTC2
2019-07-03,2.0779659748077393,2019-07-03BTC2
2019-07-04,1.7889089584350586,2019-07-04BTC2
2019-07-05,1.700147032737732,2019-07-05BTC2
2019-07-06,1.9040910005569458,2019-07-06BTC2
2019-07-07,2.0853359699249268,2019-07-07BTC2
2019-07-08,2.137639045715332,2019-07-08BTC2
2019-07-09,2.0223169326782227,2019-07-09BTC2
2019-07-10,2.112468957901001,2019-07-10BTC2
2019-07-11,1.8490999937057495,2019-07-11BTC2
2019-07-12,1.898118019104004,2019-07-12BTC2
2019-07-13,1.916720986366272,2019-07-13BTC2
2019-07-14,1.6487669944763184,2019-07-14BTC2
2019-07-15,1.7874699831008911,2019-07-15BTC2
2019-07-16,1.5303030014038086,2019-07-16BTC2
2019-07-17,1.596992015838623,2019-07-17BTC2
2019-07-18,1.7895729541778564,2019-07-18BTC2
2019-07-19,1.8102309703826904,2019-07-19BTC2
2019-07-20,1.9401400089263916,2019-07-20BTC2
2019-07-21,1.8636269569396973,2019-07-21BTC2
2019-07-22,1.8065929412841797,2019-07-22BTC2
2019-07-23,1.6789560317993164,2019-07-23BTC2
2019-07-24,1.5689959526062012,2019-07-24BTC2
2019-07-25,1.6037559509277344,2019-07-25BTC2
2019-07-26,1.6026890277862549,2019-07-26BTC2
