Date,Close,High,Low,Open
2021-05-03,868.5090942382812,1934.5068359375,745.786865234375,1595.0394287109375
2021-05-04,668.5479125976562,989.7788696289062,667.0602416992188,871.9471435546875
2021-05-05,625.943603515625,696.6156005859375,618.6565551757812,668.4609375
2021-05-06,582.0851440429688,630.3547973632812,561.8904418945312,625.4124755859375
2021-05-07,957.285400390625,1189.2176513671875,578.8848266601562,582.5401611328125
2021-05-08,1346.061767578125,1443.558349609375,969.0886840820312,969.0886840820312
2021-05-09,1154.71826171875,1354.1463623046875,1038.1051025390625,1345.786865234375
2021-05-10,1132.6754150390625,1186.2501220703125,903.2260131835938,1158.645751953125
2021-05-11,1022.0552368164062,1182.9439697265625,992.1241455078125,1135.953857421875
2021-05-12,1035.5791015625,1132.233154296875,932.1134643554688,1020.4793090820312
2021-05-13,1064.708740234375,1187.3125,927.2767333984375,1027.70947265625
2021-05-14,1595.3040771484375,1692.61572265625,1065.2347412109375,1065.2347412109375
2021-05-15,1551.23046875,1685.518798828125,1514.007568359375,1599.9449462890625
2021-05-16,1433.64404296875,1576.6873779296875,1307.5589599609375,1552.142822265625
2021-05-17,1306.8973388671875,1450.4609375,1240.98486328125,1433.95458984375
2021-05-18,1293.3089599609375,1386.3482666015625,1259.940673828125,1306.8875732421875
2021-05-19,917.4017944335938,1316.9510498046875,688.430908203125,1295.267822265625
2021-05-20,1003.6459350585938,1100.60546875,830.8724365234375,917.5639038085938
2021-05-21,862.4654541015625,1047.118896484375,782.8473510742188,1007.1076049804688
2021-05-22,839.0685424804688,874.1029052734375,775.7412719726562,868.0581665039062
2021-05-23,730.353759765625,841.7330932617188,614.0013427734375,839.2752685546875
2021-05-24,883.5576171875,931.8945922851562,701.5200805664062,729.8303833007812
2021-05-25,819.0903930664062,903.8759765625,754.383056640625,883.8121337890625
2021-05-26,843.9613647460938,863.04931640625,804.7406005859375,819.7938842773438
2021-05-27,806.5243530273438,844.7525024414062,790.7780151367188,843.778564453125
2021-05-28,767.6686401367188,811.46875,749.724365234375,806.7438354492188
2021-05-29,788.9948120117188,817.6264038085938,761.7975463867188,767.3861083984375
2021-05-30,783.7354736328125,806.1837768554688,771.1837158203125,789.5889892578125
2021-05-31,772.8086547851562,787.9749755859375,760.6723022460938,783.82568359375
2021-06-01,696.0890502929688,777.5430908203125,694.1082763671875,772.8368530273438
2021-06-02,693.5303955078125,729.7078247070312,668.8611450195312,696.2098999023438
2021-06-03,736.0689697265625,753.886474609375,685.4894409179688,693.7149047851562
2021-06-04,694.596923828125,736.5753173828125,687.4560546875,736.4282836914062
2021-06-05,679.3699951171875,716.944091796875,676.625244140625,694.5097045898438
2021-06-06,657.0968627929688,683.8992309570312,656.2037353515625,679.340087890625
2021-06-07,584.5048828125,679.6327514648438,579.6259765625,657.1363525390625
2021-06-08,553.867431640625,609.236328125,517.6343383789062,584.6012573242188
2021-06-09,556.72216796875,571.526123046875,529.4226684570312,553.3283081054688
2021-06-10,516.176513671875,561.4546508789062,512.30615234375,557.0352172851562
2021-06-11,434.6266174316406,522.1666870117188,416.81036376953125,516.1536254882812
2021-06-12,414.8404846191406,445.4671630859375,400.99822998046875,434.3013610839844
2021-06-13,413.5702819824219,426.1065673828125,370.9719543457031,414.73260498046875
2021-06-14,413.3084716796875,442.805419921875,394.00146484375,413.35601806640625
2021-06-15,432.3235778808594,438.92364501953125,416.0965881347656,428.6996154785156
2021-06-16,413.58642578125,425.69805908203125,405.7076110839844,422.1285400390625
2021-06-17,416.068115234375,435.2455749511719,412.6476745605469,413.6924133300781
2021-06-18,397.1461181640625,423.7625427246094,386.64129638671875,416.0704040527344
2021-06-19,388.5320739746094,406.5302734375,387.3941955566406,397.1199035644531
2021-06-20,347.3590393066406,389.0766906738281,324.3507080078125,388.90972900390625
2021-06-21,232.96324157714844,346.6709899902344,232.44198608398438,346.0552062988281
2021-06-22,228.34336853027344,270.1178283691406,202.19895935058594,232.8796844482422
2021-06-23,316.57781982421875,334.2325744628906,223.31251525878906,228.9501953125
2021-06-24,314.7853088378906,325.0903015136719,282.650390625,320.29278564453125
2021-06-25,287.1523742675781,320.6726989746094,282.73809814453125,315.233642578125
2021-06-26,275.3004150390625,300.7377624511719,257.3263244628906,286.98077392578125
2021-06-27,276.87432861328125,279.0475769042969,262.6900939941406,275.0984191894531
2021-06-28,274.10009765625,287.429931640625,272.5283508300781,277.13397216796875
2021-06-29,309.5870666503906,325.9495544433594,273.0999450683594,274.21173095703125
2021-06-30,291.81121826171875,311.3074645996094,278.09613037109375,309.580810546875
2021-07-01,282.716064453125,291.8067626953125,274.0017395019531,291.8067626953125
2021-07-02,281.406494140625,283.66302490234375,269.8951721191406,282.82415771484375
2021-07-03,299.9287414550781,310.63287353515625,278.3192138671875,281.09063720703125
2021-07-04,295.15167236328125,306.7888488769531,294.64923095703125,300.0257263183594
2021-07-05,287.78179931640625,295.00341796875,279.2249755859375,295.00341796875
2021-07-06,282.8794250488281,294.0642395019531,278.4060363769531,287.773193359375
2021-07-07,280.6311340332031,287.76495361328125,280.204833984375,282.7399597167969
2021-07-08,281.5970764160156,295.21356201171875,275.4655456542969,280.6526794433594
2021-07-09,274.57586669921875,281.7552185058594,266.6027526855469,281.6725158691406
2021-07-10,261.7565002441406,277.7230529785156,256.1889343261719,274.4718933105469
2021-07-11,258.9117126464844,265.3039855957031,257.1284484863281,261.6546630859375
2021-07-12,239.55352783203125,262.0724182128906,233.273681640625,258.942138671875
2021-07-13,230.06051635742188,242.85995483398438,228.6616973876953,239.49380493164062
2021-07-14,231.9563446044922,242.0439910888672,210.47613525390625,229.95166015625
2021-07-15,217.5803680419922,234.80905151367188,211.32447814941406,231.98336791992188
2021-07-16,208.50108337402344,224.18402099609375,207.04991149902344,217.7756805419922
2021-07-17,210.296142578125,212.62396240234375,203.6813507080078,208.41925048828125
2021-07-18,205.93365478515625,235.28341674804688,204.4969482421875,210.30035400390625
2021-07-19,180.82814025878906,207.1352996826172,165.41403198242188,205.8945770263672
2021-07-20,174.46170043945312,189.02081298828125,161.15762329101562,181.037841796875
2021-07-21,183.78897094726562,193.91709899902344,171.0836639404297,174.44195556640625
2021-07-22,181.1651611328125,186.71658325195312,176.0663604736328,183.82916259765625
2021-07-23,180.35910034179688,183.81959533691406,173.79452514648438,181.17247009277344
2021-07-24,188.24984741210938,189.43966674804688,179.998046875,180.4033203125
2021-07-25,183.41160583496094,188.25714111328125,179.4595184326172,188.25714111328125
2021-07-26,197.4983367919922,204.91004943847656,182.96299743652344,183.6400604248047
2021-07-27,191.22959899902344,199.20420837402344,184.8631134033203,197.34219360351562
2021-07-28,191.54518127441406,194.0922393798828,189.35720825195312,191.30616760253906
2021-07-29,200.77536010742188,203.3062744140625,189.1018829345703,191.54466247558594
2021-07-30,283.3243713378906,287.2712097167969,200.0636444091797,200.85533142089844
2021-07-31,265.3750915527344,284.8116149902344,244.24681091308594,283.01153564453125
2021-08-01,233.50057983398438,266.3756103515625,225.2294158935547,264.4538879394531
2021-08-02,226.88980102539062,237.6884765625,226.2409210205078,233.8040008544922
2021-08-03,220.96920776367188,233.4670867919922,212.39044189453125,226.93740844726562
2021-08-04,231.35787963867188,236.6929168701172,214.33572387695312,221.29490661621094
2021-08-05,230.0557403564453,232.47323608398438,220.18817138671875,231.42408752441406
2021-08-06,254.56378173828125,269.3266906738281,225.7439727783203,230.01406860351562
2021-08-07,268.93182373046875,277.03765869140625,249.0081024169922,254.3892822265625
2021-08-08,242.8302001953125,271.2846984863281,233.21133422851562,269.1417236328125
2021-08-09,263.10430908203125,275.96728515625,234.9376678466797,243.251953125
2021-08-10,255.8673858642578,269.7919616699219,247.3272705078125,262.896484375
2021-08-11,266.47760009765625,280.0489196777344,255.43028259277344,255.90481567382812
2021-08-12,268.9272155761719,294.7498474121094,253.65049743652344,266.421630859375
2021-08-13,278.6920166015625,280.29498291015625,264.61944580078125,268.6490783691406
2021-08-14,269.6752624511719,279.6518859863281,260.60986328125,278.5274963378906
2021-08-15,267.750244140625,271.4574890136719,255.86276245117188,269.68524169921875
2021-08-16,264.528564453125,273.2400207519531,260.8016662597656,267.4624328613281
2021-08-17,248.78160095214844,268.0291442871094,248.11767578125,263.8187561035156
2021-08-18,243.669677734375,253.15663146972656,235.1560516357422,248.79476928710938
2021-08-19,247.43814086914062,248.78660583496094,236.7770233154297,243.64537048339844
2021-08-20,255.83584594726562,258.9012756347656,246.0727081298828,247.44393920898438
2021-08-21,257.917236328125,258.08197021484375,248.1993408203125,255.72462463378906
2021-08-22,256.7966613769531,264.0645751953125,249.24496459960938,257.8268127441406
2021-08-23,259.0002136230469,262.6536865234375,254.38455200195312,256.48876953125
2021-08-24,254.1141357421875,276.2436828613281,250.16749572753906,259.0574645996094
2021-08-25,254.442626953125,264.4515380859375,249.0909423828125,254.30543518066406
2021-08-26,246.01547241210938,257.4650573730469,241.2388458251953,253.8382110595703
2021-08-27,253.79092407226562,254.5484619140625,239.78256225585938,245.96141052246094
2021-08-28,244.57357788085938,254.23196411132812,242.49061584472656,253.7410888671875
