Date,Close,CryptoID
2017-11-09,0.24149499833583832,2017-11-09AMB
2017-11-10,0.2603760063648224,2017-11-10AMB
2017-11-11,0.2449290007352829,2017-11-11AMB
2017-11-12,0.21177400648593903,2017-11-12AMB
2017-11-13,0.22922199964523315,2017-11-13AMB
2017-11-14,0.2135930061340332,2017-11-14AMB
2017-11-15,0.19659900665283203,2017-11-15AMB
2017-11-16,0.1862799972295761,2017-11-16AMB
2017-11-17,0.17125099897384644,2017-11-17AMB
2017-11-18,0.1827709972858429,2017-11-18AMB
2017-11-19,0.17662300169467926,2017-11-19AMB
2017-11-20,0.19059500098228455,2017-11-20AMB
2017-11-21,0.20024700462818146,2017-11-21AMB
2017-11-22,0.19892799854278564,2017-11-22AMB
2017-11-23,0.18429000675678253,2017-11-23AMB
2017-11-24,0.1886959969997406,2017-11-24AMB
2017-11-25,0.18709099292755127,2017-11-25AMB
2017-11-26,0.18650199472904205,2017-11-26AMB
2017-11-27,0.22375699877738953,2017-11-27AMB
2017-11-28,0.21999399363994598,2017-11-28AMB
2017-11-29,0.1860090047121048,2017-11-29AMB
2017-11-30,0.1926030069589615,2017-11-30AMB
2017-12-01,0.20294900238513947,2017-12-01AMB
2017-12-02,0.20120100677013397,2017-12-02AMB
2017-12-03,0.1987829953432083,2017-12-03AMB
2017-12-04,0.20640000700950623,2017-12-04AMB
2017-12-05,0.2055090069770813,2017-12-05AMB
2017-12-06,0.2241940051317215,2017-12-06AMB
2017-12-07,0.2075670063495636,2017-12-07AMB
2017-12-08,0.21456700563430786,2017-12-08AMB
2017-12-09,0.20847299695014954,2017-12-09AMB
2017-12-10,0.19553500413894653,2017-12-10AMB
2017-12-11,0.2046090066432953,2017-12-11AMB
2017-12-12,0.18639999628067017,2017-12-12AMB
2017-12-13,0.2563610076904297,2017-12-13AMB
2017-12-14,0.24121199548244476,2017-12-14AMB
2017-12-15,0.23465099930763245,2017-12-15AMB
2017-12-16,0.39754900336265564,2017-12-16AMB
2017-12-17,0.425464004278183,2017-12-17AMB
2017-12-18,0.41994500160217285,2017-12-18AMB
2017-12-19,0.3565399944782257,2017-12-19AMB
2017-12-20,0.3200939893722534,2017-12-20AMB
2017-12-21,0.3821130096912384,2017-12-21AMB
2017-12-22,0.31697601079940796,2017-12-22AMB
2017-12-23,0.3576819896697998,2017-12-23AMB
2017-12-24,0.33731600642204285,2017-12-24AMB
2017-12-25,0.3560360074043274,2017-12-25AMB
2017-12-26,0.3746660053730011,2017-12-26AMB
2017-12-27,0.6268330216407776,2017-12-27AMB
2017-12-28,0.5578770041465759,2017-12-28AMB
2017-12-29,0.5387549996376038,2017-12-29AMB
2017-12-30,0.4785420000553131,2017-12-30AMB
2017-12-31,0.6359120011329651,2017-12-31AMB
2018-01-01,0.7432889938354492,2018-01-01AMB
2018-01-02,0.6868889927864075,2018-01-02AMB
2018-01-03,0.75689697265625,2018-01-03AMB
2018-01-04,0.8991510272026062,2018-01-04AMB
2018-01-05,0.9756760001182556,2018-01-05AMB
2018-01-06,1.6011899709701538,2018-01-06AMB
2018-01-07,1.3401999473571777,2018-01-07AMB
2018-01-08,1.4263700246810913,2018-01-08AMB
2018-01-09,1.3306599855422974,2018-01-09AMB
2018-01-10,1.2506599426269531,2018-01-10AMB
2018-01-11,1.0192500352859497,2018-01-11AMB
2018-01-12,1.0201599597930908,2018-01-12AMB
2018-01-13,1.0417300462722778,2018-01-13AMB
2018-01-14,0.9174680113792419,2018-01-14AMB
2018-01-15,0.8256379961967468,2018-01-15AMB
2018-01-16,0.5865139961242676,2018-01-16AMB
2018-01-17,0.612159013748169,2018-01-17AMB
2018-01-18,0.6488360166549683,2018-01-18AMB
2018-01-19,0.9147530198097229,2018-01-19AMB
2018-01-20,0.9507550001144409,2018-01-20AMB
2018-01-21,0.8044570088386536,2018-01-21AMB
2018-01-22,0.7749919891357422,2018-01-22AMB
2018-01-23,0.8684099912643433,2018-01-23AMB
2018-01-24,0.8320189714431763,2018-01-24AMB
2018-01-25,1.016319990158081,2018-01-25AMB
2018-01-26,1.0741499662399292,2018-01-26AMB
2018-01-27,1.01187002658844,2018-01-27AMB
2018-01-28,1.032189965248108,2018-01-28AMB
2018-01-29,0.9901149868965149,2018-01-29AMB
2018-01-30,0.8479560017585754,2018-01-30AMB
2018-01-31,0.857354998588562,2018-01-31AMB
2018-02-01,0.6947529911994934,2018-02-01AMB
2018-02-02,0.634863018989563,2018-02-02AMB
2018-02-03,0.6997179985046387,2018-02-03AMB
2018-02-04,0.5852919816970825,2018-02-04AMB
2018-02-05,0.4130280017852783,2018-02-05AMB
2018-02-06,0.5367429852485657,2018-02-06AMB
2018-02-07,0.5089150071144104,2018-02-07AMB
2018-02-08,0.5532169938087463,2018-02-08AMB
2018-02-09,0.5683820247650146,2018-02-09AMB
2018-02-10,0.5369129776954651,2018-02-10AMB
2018-02-11,0.5285680294036865,2018-02-11AMB
2018-02-12,0.5239940285682678,2018-02-12AMB
2018-02-13,0.4871149957180023,2018-02-13AMB
2018-02-14,0.5562909841537476,2018-02-14AMB
2018-02-15,0.560774028301239,2018-02-15AMB
2018-02-16,0.6194810271263123,2018-02-16AMB
2018-02-17,0.6326649785041809,2018-02-17AMB
2018-02-18,0.6276900172233582,2018-02-18AMB
2018-02-19,0.7299110293388367,2018-02-19AMB
2018-02-20,0.6478980183601379,2018-02-20AMB
2018-02-21,0.5646200180053711,2018-02-21AMB
2018-02-22,0.5275999903678894,2018-02-22AMB
2018-02-23,0.5456849932670593,2018-02-23AMB
2018-02-24,0.5045289993286133,2018-02-24AMB
2018-02-25,0.5110859870910645,2018-02-25AMB
2018-02-26,0.5036159753799438,2018-02-26AMB
2018-02-27,0.5063700079917908,2018-02-27AMB
2018-02-28,0.5101230144500732,2018-02-28AMB
2018-03-01,0.5426080226898193,2018-03-01AMB
2018-03-02,0.5680599808692932,2018-03-02AMB
2018-03-03,0.5712190270423889,2018-03-03AMB
2018-03-04,0.5761770009994507,2018-03-04AMB
2018-03-05,0.5488809943199158,2018-03-05AMB
2018-03-06,0.5150420069694519,2018-03-06AMB
2018-03-07,0.4789159893989563,2018-03-07AMB
